228 0.800027 -0.0032366 -0.00808945 0.35 -0.0035367 0.35 0.348722
229 0.803521 -0.00326492 -0.00812475 0.35 -0.00353668 0.35 0.348722
230 0.807014 -0.00329337 -0.00816005 0.35 -0.00353666 0.35 0.348722
231 0.810508 -0.00332194 -0.00819535 0.35 -0.00353664 0.35 0.348722
232 0.814001 -0.00335063 -0.00823065 0.35 -0.00353662 0.35 0.348722
233 0.817495 -0.00337945 -0.00826596 0.35 -0.0035366 0.35 0.348722
234 0.820988 -0.00340839 -0.00830126 0.35 -0.00353658 0.35 0.348722
235 0.824482 -0.00343745 -0.00833656 0.35 -0.00353656 0.35 0.348722
236 0.827975 -0.00346664 -0.00837186 0.35 -0.00353654 0.35 0.348722
237 0.831469 -0.00349595 -0.00840716 0.35 -0.00353652 0.35 0.348722
238 0.834962 -0.00352538 -0.00844246 0.35 -0.0035365 0.35 0.348722
239 0.838455 -0.00355494 -0.00847776 0.35 -0.00353648 0.35 0.348722
240 0.841949 -0.00358461 -0.00851306 0.35 -0.00353646 0.35 0.348722
241 0.845442 -0.00361442 -0.00854836 0.35 -0.00353644 0.35 0.348722
242 0.848936 -0.00364434 -0.00858366 0.35 -0.00353642 0.35 0.348722
243 0.852429 -0.00367439 -0.00861896 0.35 -0.0035364 0.35 0.348722
244 0.855923 -0.00370456 -0.00865426 0.35 -0.00353638 0.35 0.348722
245 0.859416 -0.00373486 -0.00868956 0.35 -0.00353636 0.35 0.348722
246 0.86291 -0.00376528 -0.00872486 0.35 -0.00353634 0.35 0.348722
247 0.866403 -0.00379582 -0.00876016 0.35 -0.00353632 0.35 0.348722
248 0.869897 -0.00382649 -0.00879545 0.35 -0.0035363 0.35 0.348722
249 0.87339 -0.00385728 -0.00883075 0.35 -0.00353628 0.35 0.348722
250 0.876884 -0.00388819 -0.00886605 0.35 -0.00353626 0.35 0.348722
251 0.880377 -0.00391923 -0.00890135 0.35 -0.00353624 0.35 0.348722
252 0.883871 -0.00395038 -0.00893665 0.35 -0.00353622 0.35 0.348722
253 0.887364 -0.00398167 -0.00897194 0.35 -0.0035362 0.35 0.348722
254 0.890858 -0.00401307 -0.00900724 0.35 -0.00353618 0.35 0.348722
255 0.894351 -0.0040446 -0.00904254 0.35 -0.00353616 0.35 0.348722
256 0.897845 -0.00407625 -0.00907783 0.35 -0.00353614 0.35 0.348722
257 0.901338 -0.00410803 -0.00911313 0.35 -0.00353612 0.35 0.348722
258 0.904832 -0.00413993 -0.00914843 0.35 -0.0035361 0.35 0.348722
259 0.908325 -0.00417195 -0.00918372 0.35 -0.00353608 0.35 0.348722
260 0.911818 -0.0042041 -0.00921902 0.35 -0.00353606 0.35 0.348722
261 0.915312 -0.00423637 -0.00925432 0.35 -0.00353604 0.35 0.348722
262 0.918805 -0.00426876 -0.00928961 0.35 -0.00353602 0.35 0.348722
263 0.922299 -0.00430127 -0.00932491 0.35 -0.003536 0.35 0.348722
264 0.925792 -0.00433391 -0.0093602 0.35 -0.00353598 0.35 0.348722
265 0.929286 -0.00436667 -0.0093955 0.35 -0.00353596 0.35 0.348722
266 0.932779 -0.00439956 -0.00943079 0.35 -0.00353594 0.35 0.348722
267 0.936273 -0.00443257 -0.00946609 0.35 -0.00353592 0.35 0.348722
268 0.939766 -0.0044657 -0.00950138 0.35 -0.0035359 0.35 0.348722
269 0.94326 -0.00449896 -0.00953668 0.35 -0.00353588 0.35 0.348722
270 0.946753 -0.00453233 -0.00957197 0.35 -0.00353586 0.35 0.348722
271 0.950246 -0.00456584 -0.00960726 0.35 -0.00353584 0.35 0.348722
272 0.95374 -0.00459946 -0.00964256 0.35 -0.00353582 0.35 0.348722
273 0.957233 -0.00463321 -0.00967785 0.35 -0.0035358 0.35 0.348722
274 0.960727 -0.00466708 -0.00971314 0.35 -0.00353578 0.35 0.348722
275 0.96422 -0.00470108 -0.00974844 0.35 -0.00353576 0.35 0.348722
276 0.967714 -0.00473519 -0.00978373 0.35 -0.00353574 0.35 0.348722
277 0.971207 -0.00476944 -0.00981902 0.35 -0.00353572 0.35 0.348722
278 0.974701 -0.0048038 -0.00985431 0.35 -0.0035357 0.35 0.348722
279 0.978194 -0.00483829 -0.00988961 0.35 -0.00353568 0.35 0.348722
280 0.981687 -0.0048729 -0.0099249 0.35 -0.00353566 0.35 0.348722
281 0.985181 -0.00490764 -0.00996019 0.35 -0.00353564 0.35 0.348722
282 0.988674 -0.00494249 -0.00999548 0.35 -0.00353562 0.35 0.348722
283 0.992168 -0.00497748 -0.0100308 0.35 -0.0035356 0.35 0.348722
284 0.995661 -0.00501258 -0.0100661 0.35 -0.00353558 0.35 0.348722
285 0.999155 -0.00504781 -0.0101014 0.35 -0.00353556 0.35 0.348722
286 1.00265 -0.00508316 -0.0101366 0.35 -0.00353554 0.35 0.348722
287 1.00614 -0.00511863 -0.0101719 0.35 -0.00353552 0.35 0.348722
288 1.00963 -0.00515423 -0.0102072 0.35 -0.0035355 0.35 0.348722
289 1.01313 -0.00518995 -0.0102425 0.35 -0.00353548 0.35 0.348722
290 1.01662 -0.0052258 -0.0102778 0.35 -0.00353546 0.35 0.348722
291 1.02012 -0.00526176 -0.0103131 0.35 -0.00353544 0.35 0.348723
292 1.02361 -0.00529786 -0.0103484 0.35 -0.00353542 0.35 0.348723
293 1.0271 -0.00533407 -0.0103837 0.35 -0.0035354 0.35 0.348723
294 1.0306 -0.00537041 -0.010419 0.35 -0.00353538 0.35 0.348723
295 1.03409 -0.00540687 -0.0104543 0.35 -0.00353536 0.35 0.348723
296 1.03758 -0.00544345 -0.0104895 0.35 -0.00353534 0.35 0.348723
297 1.04108 -0.00548016 -0.0105248 0.35 -0.00353532 0.35 0.348723
298 1.04457 -0.00551699 -0.0105601 0.35 -0.0035353 0.35 0.348723
299 1.04806 -0.00555394 -0.0105954 0.35 -0.00353528 0.35 0.348723
300 1.05156 -0.00559102 -0.0106307 0.35 -0.00353526 0.35 0.348723
301 1.05505 -0.00562822 -0.010666 0.35 -0.00353524 0.35 0.348723
302 1.05854 -0.00566555 -0.0107013 0.35 -0.00353522 0.35 0.348723
303 1.06204 -0.00570299 -0.0107366 0.35 -0.0035352 0.35 0.348723
304 1.06553 -0.00574056 -0.0107718 0.35 -0.00353518 0.35 0.348723
305 1.06902 -0.00577826 -0.0108071 0.35 -0.00353516 0.35 0.348723
306 1.07252 -0.00581607 -0.0108424 0.35 -0.00353514 0.35 0.348723
307 1.07601 -0.00585401 -0.0108777 0.35 -0.00353512 0.35 0.348723
308 1.0795 -0.00589208 -0.010913 0.35 -0.0035351 0.35 0.348723
309 1.083 -0.00593026 -0.0109483 0.35 -0.00353508 0.35 0.348723
310 1.08649 -0.00596857 -0.0109836 0.35 -0.00353506 0.35 0.348723
311 1.08998 -0.00600701 -0.0110189 0.35 -0.00353504 0.35 0.348723
312 1.09348 -0.00604556 -0.0110541 0.35 -0.00353502 0.35 0.348723
313 1.09697 -0.00608424 -0.0110894 0.35 -0.003535 0.35 0.348723
314 1.10046 -0.00612305 -0.0111247 0.35 -0.00353498 0.35 0.348723
315 1.10396 -0.00616197 -0.01116 0.35 -0.00353496 0.35 0.348723
316 1.10745 -0.00620102 -0.0111953 0.35 -0.00353494 0.35 0.348723
317 1.11094 -0.00624019 -0.0112306 0.35 -0.00353492 0.35 0.348723
318 1.11444 -0.00627949 -0.0112659 0.35 -0.0035349 0.35 0.348723
319 1.11793 -0.00631891 -0.0113011 0.35 -0.00353488 0.35 0.348723
320 1.12142 -0.00635845 -0.0113364 0.35 -0.00353486 0.35 0.348723
321 1.12492 -0.00639812 -0.0113717 0.35 -0.00353484 0.35 0.348723
322 1.12841 -0.00643791 -0.011407 0.35 -0.00353482 0.35 0.348723
323 1.1319 -0.00647782 -0.0114423 0.35 -0.0035348 0.35 0.348723
324 1.1354 -0.00651786 -0.0114776 0.35 -0.00353478 0.35 0.348723
325 1.13889 -0.00655801 -0.0115128 0.35 -0.00353476 0.35 0.348723
326 1.14238 -0.0065983 -0.0115481 0.35 -0.00353474 0.35 0.348723
327 1.14588 -0.0066387 -0.0115834 0.35 -0.00353472 0.35 0.348723
328 1.14937 -0.00667923 -0.0116187 0.35 -0.0035347 0.35 0.348723
329 1.15286 -0.00671988 -0.011654 0.35 -0.00353468 0.35 0.348723
330 1.15636 -0.00676066 -0.0116892 0.35 -0.00353466 0.35 0.348723
331 1.15985 -0.00680156 -0.0117245 0.35 -0.00353464 0.35 0.348723
332 1.16334 -0.00684258 -0.0117598 0.35 -0.00353462 0.35 0.348723
333 1.16684 -0.00688372 -0.0117951 0.35 -0.0035346 0.35 0.348723
334 1.17033 -0.00692499 -0.0118304 0.35 -0.00353458 0.35 0.348723
335 1.17382 -0.00696638 -0.0118657 0.35 -0.00353456 0.35 0.348723
336 1.17732 -0.0070079 -0.0119009 0.35 -0.00353454 0.35 0.348723
337 1.18081 -0.00704954 -0.0119362 0.35 -0.00353452 0.35 0.348723
338 1.1843 -0.0070913 -0.0119715 0.35 -0.0035345 0.35 0.348723
